usuario,pelicula1,pelicula2,pelicula3,pelicula4,pelicula5,pelicula6,pelicula7,pelicula8,pelicula9,pelicula10
User38064,4,9,2,2,10,10,9,8,5,6
User38065,9,10,2,5,5,4,7,5,5,3
User38066,2,9,3,3,2,7,1,8,2,3
User38067,7,2,3,5,9,10,6,1,3,3
User38068,6,4,1,4,7,1,2,9,6,9
User38069,6,8,9,4,7,3,3,3,1,5
User38070,6,8,4,6,1,7,5,10,5,10
User38071,8,1,2,1,3,7,9,8,4,4
User38072,1,1,8,2,10,7,6,7,1,1
User38073,10,9,10,1,4,4,3,6,1,8
User38074,2,9,7,2,7,2,6,8,1,8
User38075,8,1,7,10,10,6,4,1,4,4
User38076,2,7,8,7,2,3,8,2,1,5
User38077,10,8,9,8,5,2,1,9,2,4
User38078,7,3,2,2,10,1,6,6,4,9
User38079,6,10,3,4,4,9,8,10,8,7
User38080,7,5,8,2,10,7,7,9,4,4
User38081,3,6,8,2,6,5,7,7,6,8
User38082,1,10,7,9,8,3,9,1,3,1
User38083,9,1,5,2,4,1,9,3,4,1
User38084,7,1,8,7,7,4,4,7,7,5
User38085,8,9,10,4,5,4,8,7,5,4
User38086,3,10,5,5,4,4,4,6,1,2
User38087,4,10,2,10,2,4,7,4,2,10
User38088,5,8,7,7,1,1,3,6,9,3
User38089,5,2,1,8,7,6,7,9,4,2
User38090,1,7,1,10,9,7,4,7,10,7
User38091,4,5,4,3,1,9,10,10,5,8
User38092,8,8,6,7,2,6,7,8,6,6
User38093,8,7,9,4,8,4,10,8,5,4
User38094,2,2,2,6,1,1,9,10,2,6
User38095,3,7,10,9,3,6,6,7,6,2
User38096,9,3,8,9,3,3,9,6,10,3
User38097,3,2,10,8,10,6,1,1,7,7
User38098,2,8,4,8,5,10,1,3,5,5
User38099,6,9,1,4,2,9,2,9,5,7
User38100,8,9,10,9,4,9,9,7,2,2
User38101,1,1,2,10,9,6,2,8,8,8
User38102,1,6,7,7,10,9,10,5,10,6
User38103,1,10,5,2,2,9,10,8,10,9
User38104,7,8,9,2,6,1,1,8,1,7
User38105,5,7,10,9,10,6,2,8,9,10
User38106,3,5,4,8,7,4,5,3,1,8
User38107,8,6,7,2,1,10,10,1,8,1
User38108,9,9,1,1,4,10,3,8,6,6
User38109,9,10,5,2,3,7,6,8,2,3
User38110,9,4,10,3,7,10,10,6,5,1
User38111,1,2,3,3,4,8,4,10,1,3
User38112,2,2,4,4,1,6,7,8,7,3
User38113,3,5,7,6,8,2,9,6,4,9
User38114,8,9,10,6,4,6,3,7,1,3
User38115,3,8,5,6,2,7,2,8,10,7
User38116,3,8,2,3,10,5,2,5,1,2
User38117,5,3,4,10,1,9,5,8,8,2
User38118,1,8,2,3,3,2,8,2,2,4
User38119,5,1,7,1,6,8,5,1,9,2
User38120,6,7,10,8,10,6,5,9,1,3
User38121,9,9,6,5,8,6,10,2,10,5
User38122,4,9,2,10,6,3,4,9,3,8
User38123,8,2,9,10,3,8,8,8,7,4
User38124,10,8,1,10,2,10,7,6,1,6
User38125,10,8,1,2,10,3,6,3,3,4
User38126,2,4,6,7,1,4,4,8,8,6
User38127,4,10,6,10,7,2,9,1,5,10
User38128,4,8,5,2,9,4,1,10,4,10
User38129,9,8,8,7,5,6,1,8,4,5
User38130,8,1,9,7,2,5,7,9,5,5
User38131,8,9,6,1,7,5,7,4,3,2
User38132,10,8,8,10,4,5,3,6,7,10
User38133,9,1,6,10,6,8,8,10,5,9
User38134,5,1,1,5,3,10,1,10,10,2
User38135,5,8,2,6,2,8,9,5,6,3
User38136,7,3,1,1,4,1,2,9,4,6
User38137,9,7,7,2,6,2,10,7,3,8
User38138,6,4,10,9,5,7,2,9,5,1
User38139,4,10,1,3,5,7,3,9,1,6
User38140,10,10,7,7,4,6,6,7,6,3
User38141,2,8,5,5,8,5,2,9,4,5
User38142,1,5,4,9,2,1,6,5,2,10
User38143,2,6,10,1,5,3,7,2,9,5
User38144,7,3,8,4,9,10,8,10,5,9
User38145,5,2,4,2,7,5,7,1,9,1
User38146,2,2,1,9,8,7,5,7,4,7
User38147,3,1,1,1,7,10,1,5,9,1
User38148,10,5,3,1,3,8,4,2,3,10
User38149,2,2,4,9,3,4,7,5,6,1
User38150,1,5,6,8,9,3,5,9,6,2
User38151,10,2,5,9,9,4,3,2,7,9
User38152,6,6,7,3,6,3,9,6,8,8
User38153,1,3,9,10,9,3,6,8,2,3
User38154,6,9,4,8,9,2,7,1,10,9
User38155,1,1,3,9,4,10,1,3,3,7
User38156,3,7,10,8,3,5,1,4,3,4
User38157,7,9,6,9,6,2,7,9,8,8
User38158,8,3,2,2,1,5,9,2,6,1
User38159,4,7,5,4,6,4,1,1,5,2
User38160,2,9,4,10,1,10,3,6,8,1
User38161,6,9,1,1,1,9,8,8,10,10
User38162,2,1,5,8,9,10,8,6,7,5
User38163,3,6,9,7,6,8,10,3,10,1
User38164,8,10,2,5,10,6,4,6,4,9
User38165,7,8,5,2,9,5,9,8,9,5
User38166,3,4,7,3,8,10,9,4,7,6
User38167,7,9,1,7,9,9,10,3,7,7
User38168,7,3,5,10,6,2,5,8,1,5
User38169,7,9,3,4,5,8,8,6,9,10
User38170,9,9,3,2,6,4,10,8,4,9
User38171,7,5,3,1,8,1,10,9,9,8
User38172,4,2,4,10,3,8,8,6,7,1
User38173,4,6,8,7,9,8,5,9,7,8
User38174,8,1,7,6,2,9,7,3,5,1
User38175,5,6,2,2,10,3,6,3,10,8
User38176,4,5,7,7,4,1,7,2,7,10
User38177,10,2,2,5,5,8,10,6,10,1
User38178,6,6,10,9,7,3,3,1,3,8
User38179,6,2,1,3,3,3,6,10,6,8
User38180,9,5,2,4,7,2,2,9,7,9
User38181,2,9,2,6,1,6,2,6,5,4
User38182,10,8,7,10,7,2,4,1,8,9
User38183,5,3,1,1,2,6,4,1,10,3
User38184,9,8,5,4,4,1,4,4,1,4
User38185,9,7,10,8,7,3,10,6,7,9
User38186,9,3,4,9,3,6,1,9,4,7
User38187,5,7,1,5,9,7,1,4,6,5
User38188,5,7,8,1,4,7,1,10,7,10
User38189,9,2,4,10,1,8,5,6,8,10
User38190,4,7,8,4,3,3,2,7,3,4
User38191,8,2,8,5,1,6,5,2,5,4
User38192,6,5,9,2,2,6,9,7,3,4
User38193,4,1,4,4,7,2,4,5,6,10
User38194,2,6,6,5,4,6,2,6,10,9
User38195,10,8,4,5,2,4,10,9,7,6
User38196,10,10,8,4,9,2,3,2,7,9
User38197,1,10,10,4,9,8,10,1,7,7
User38198,3,7,6,6,9,5,9,1,3,1
User38199,1,1,10,8,2,4,9,4,2,8
User38200,8,5,1,1,8,7,9,5,9,1
User38201,4,3,5,4,8,4,10,1,9,4
User38202,10,4,8,5,2,7,8,2,6,9
User38203,10,7,1,10,2,8,9,10,1,10
User38204,10,6,3,5,10,8,8,8,7,1
User38205,6,1,3,1,5,10,8,9,2,6
User38206,6,2,10,2,5,9,10,5,3,1
User38207,6,7,10,10,5,9,6,5,2,7
User38208,3,5,8,7,5,5,6,10,10,7
User38209,3,10,10,6,10,3,5,4,1,1
User38210,6,9,9,9,5,4,3,10,8,7
User38211,3,3,2,6,3,6,3,5,7,4
User38212,4,8,1,6,7,5,1,10,2,7
User38213,2,10,10,6,6,5,8,10,1,7
User38214,7,7,2,10,4,9,3,2,1,8
User38215,8,4,7,7,3,3,7,1,2,7
User38216,2,2,1,4,7,9,6,5,8,1
User38217,10,8,7,6,8,4,9,2,2,6
User38218,4,4,4,2,3,5,9,5,4,10
User38219,8,9,3,5,2,6,8,2,7,8
User38220,3,7,5,2,2,7,4,5,1,4
User38221,9,10,6,3,1,7,4,7,4,10
User38222,4,4,4,4,9,8,6,2,5,5
User38223,6,10,8,10,1,7,3,10,10,1
User38224,6,6,4,2,6,10,10,9,2,3
User38225,2,10,3,3,10,9,7,1,6,4
User38226,8,5,7,8,7,6,7,3,3,3
User38227,6,9,10,10,6,8,9,1,4,6
User38228,10,3,6,7,2,2,8,2,4,9
User38229,5,3,5,1,7,4,2,9,9,1
User38230,5,3,3,4,6,6,8,7,3,5
User38231,4,5,7,8,2,5,6,7,2,10
User38232,1,9,8,1,9,9,6,6,7,4
User38233,4,1,6,2,4,6,10,4,8,3
User38234,7,2,2,2,3,6,7,1,2,1
User38235,4,6,6,10,3,7,7,9,7,5
User38236,7,1,3,7,8,10,8,8,1,2
User38237,3,2,6,3,7,10,3,6,4,3
User38238,1,5,7,7,1,9,3,9,8,4
User38239,5,1,1,10,7,4,3,2,10,1
User38240,3,1,8,7,5,6,10,9,2,2
User38241,8,7,4,4,8,4,9,5,3,5
User38242,2,2,3,3,2,5,8,8,9,6
User38243,5,2,10,1,3,6,10,3,5,4
User38244,7,5,10,5,5,10,7,10,2,8
User38245,7,6,3,1,7,7,9,5,7,6
User38246,1,8,5,9,7,3,1,10,2,9
User38247,4,9,4,6,5,3,6,5,7,8
User38248,8,4,9,2,1,4,9,5,8,5
User38249,5,2,2,1,4,6,10,5,1,10
User38250,9,5,6,6,4,7,9,2,5,2
User38251,2,1,4,6,3,5,6,10,4,10
User38252,3,2,4,6,4,9,4,4,4,4
User38253,3,10,10,9,1,7,10,1,8,3
User38254,4,5,2,4,9,5,9,2,8,6
User38255,3,3,8,10,7,5,5,6,9,4
User38256,10,5,10,10,2,6,8,2,1,9
User38257,7,8,2,1,6,1,1,5,9,2
User38258,3,9,6,9,10,4,1,9,7,2
User38259,6,9,1,8,2,1,10,5,4,9
User38260,3,9,7,1,4,5,8,4,8,1
User38261,1,6,4,10,5,10,9,8,2,2
User38262,7,3,9,9,5,7,6,4,3,3
User38263,3,7,4,8,4,3,8,2,5,9
User38264,5,2,6,10,4,9,3,9,9,1
User38265,10,9,6,4,2,8,8,3,9,6
User38266,6,7,9,10,8,3,8,9,2,10
User38267,6,6,6,10,4,10,6,6,4,4
User38268,2,9,7,3,8,1,9,10,5,4
User38269,4,9,6,7,2,9,5,8,8,8
User38270,8,2,6,3,2,9,4,3,1,7
User38271,4,1,5,5,5,9,6,3,2,3
User38272,5,8,5,4,5,8,6,10,4,10
User38273,7,5,7,2,9,4,6,1,10,9
User38274,10,4,5,6,4,1,5,5,4,6
User38275,5,2,1,1,9,7,7,4,7,7
User38276,5,1,6,3,3,2,5,8,9,6
User38277,8,10,8,6,4,4,10,5,2,6
User38278,5,5,10,9,6,9,7,10,9,6
User38279,9,7,1,4,6,8,10,7,2,6
User38280,8,10,8,9,8,8,6,3,9,9
User38281,2,5,2,9,5,2,5,9,3,9
User38282,6,7,1,10,2,8,8,5,8,8
User38283,4,3,5,5,3,10,1,7,5,1
User38284,6,9,9,3,4,6,7,5,9,10
User38285,3,2,5,2,10,2,9,3,9,4
User38286,2,9,4,8,3,7,9,2,3,7
User38287,6,3,7,2,5,8,7,6,10,5
User38288,2,1,3,10,10,3,7,4,10,4
User38289,7,2,5,3,8,2,3,5,6,10
User38290,9,3,2,4,9,1,2,2,2,7
User38291,3,8,6,10,1,9,8,6,4,1
User38292,2,7,4,1,9,10,9,5,6,5
User38293,1,8,5,6,8,8,4,5,4,8
User38294,9,4,2,8,8,1,5,10,3,6
User38295,4,3,10,7,9,9,7,5,9,1
User38296,1,7,6,4,6,8,8,1,9,9
User38297,4,8,9,8,5,10,6,8,5,5
User38298,5,7,8,9,1,4,10,6,1,3
User38299,1,1,6,1,4,8,4,2,1,9
User38300,9,9,3,10,7,10,1,10,2,9
User38301,1,2,9,8,3,7,8,6,8,5
User38302,5,8,8,1,5,1,6,7,3,8
User38303,7,9,10,8,1,9,1,10,3,8
User38304,9,4,8,10,5,10,5,6,4,5
User38305,3,9,1,3,10,7,1,2,9,7
User38306,5,8,8,8,10,6,2,1,5,4
User38307,4,4,8,4,2,4,7,2,8,1
User38308,1,9,10,3,8,9,2,4,9,10
User38309,4,6,8,6,10,6,5,3,9,6
User38310,5,5,3,5,2,6,6,3,3,7
User38311,4,4,1,8,1,8,4,7,6,3
User38312,4,2,3,7,3,4,5,6,9,10
User38313,3,1,1,7,6,5,4,4,1,6
User38314,8,6,6,7,3,5,3,5,2,6
User38315,2,1,10,7,2,9,3,7,5,3
User38316,7,6,7,9,2,9,6,1,8,5
User38317,8,1,7,7,6,6,2,7,1,1
User38318,6,1,8,5,5,3,1,1,2,3
User38319,9,6,2,2,9,3,3,4,2,5
User38320,5,4,2,9,8,9,6,3,3,3
User38321,1,1,6,8,1,3,9,9,4,6
User38322,9,5,4,3,1,7,10,5,9,5
User38323,10,9,1,3,8,10,10,1,6,3
User38324,5,8,9,7,1,6,6,1,6,9
User38325,3,2,9,10,8,4,4,4,5,2
User38326,4,6,6,2,10,2,10,8,7,4
User38327,3,8,10,9,5,6,3,2,10,9
User38328,3,2,10,9,8,6,10,9,5,4
User38329,6,1,6,9,1,10,2,5,2,3
User38330,3,4,4,2,4,6,8,4,4,2
User38331,9,2,8,6,9,7,5,5,7,5
User38332,7,6,2,3,2,10,5,3,6,3
User38333,10,1,1,1,7,9,1,1,7,9
User38334,7,2,10,7,3,9,1,3,7,4
User38335,10,8,8,4,10,2,9,8,6,2
User38336,1,2,6,2,9,4,6,3,7,7
User38337,4,5,1,7,2,8,8,10,2,4
User38338,10,8,2,1,1,2,3,5,2,2
User38339,7,8,5,8,9,8,6,2,3,3
User38340,10,2,9,8,10,9,5,8,5,7
User38341,7,2,9,4,3,4,9,1,10,5
User38342,9,10,1,2,5,6,2,5,4,5
User38343,8,8,9,4,1,5,8,9,5,1
User38344,4,2,2,5,9,8,9,3,9,10
User38345,10,10,1,6,2,8,7,9,6,4
User38346,10,3,1,4,3,8,9,6,5,3
User38347,7,5,2,3,6,8,9,7,1,1
User38348,4,4,5,4,8,2,2,4,6,2
User38349,10,5,5,5,9,6,10,8,9,4
User38350,8,1,7,6,9,3,8,8,1,6
User38351,1,2,8,10,10,6,9,6,8,1
User38352,2,9,3,5,7,2,3,9,3,10
User38353,2,7,5,6,7,3,5,3,5,2
User38354,7,10,9,2,3,10,6,4,4,10
User38355,8,10,4,4,9,10,4,1,9,7
User38356,9,9,1,9,5,2,1,6,4,8
User38357,9,6,9,4,6,9,8,3,2,4
User38358,8,3,3,4,4,3,2,10,6,4
User38359,4,3,1,5,4,3,7,7,1,1
User38360,10,4,7,6,4,9,5,8,8,10
User38361,10,3,4,4,8,3,6,8,4,4
User38362,2,9,9,5,5,7,2,1,10,10
User38363,4,8,6,8,6,9,3,9,1,4
User38364,1,2,10,8,9,10,5,10,6,5
User38365,6,8,10,4,1,2,7,7,10,6
User38366,10,8,1,10,8,4,8,7,6,3
User38367,6,7,10,4,7,7,6,2,3,4
User38368,3,5,4,9,8,8,2,5,9,1
User38369,10,6,7,8,3,6,2,10,5,5
User38370,10,10,7,1,2,6,10,7,2,1
User38371,8,10,9,1,4,1,1,7,3,4
User38372,5,7,6,8,10,10,5,2,7,1
User38373,5,1,10,10,4,4,2,3,6,3
User38374,3,3,7,2,6,5,9,9,6,9
User38375,3,4,1,7,8,10,9,7,7,10
User38376,7,10,3,9,10,1,8,2,10,9
User38377,4,8,6,3,9,3,1,9,7,2
User38378,6,10,4,5,2,6,1,9,9,5
User38379,3,7,4,4,9,3,2,8,3,5
User38380,10,4,8,3,7,6,5,3,1,10
User38381,9,5,7,4,10,5,6,9,6,5
User38382,2,3,8,7,2,6,8,8,7,2
User38383,7,3,8,4,6,7,2,2,5,6
User38384,5,2,9,3,1,9,2,5,10,4
User38385,1,1,5,1,10,10,9,8,5,9
User38386,6,1,2,7,7,6,9,1,4,6
User38387,6,9,6,10,2,7,7,2,9,7
User38388,8,7,5,1,10,9,8,10,9,7
User38389,8,1,8,4,9,9,4,4,1,1
User38390,10,7,8,7,5,2,6,1,9,3
User38391,4,1,4,5,10,8,7,8,1,2
User38392,4,7,9,5,6,9,5,4,5,4
User38393,3,5,4,4,10,9,10,5,2,7
User38394,2,9,7,10,5,5,9,10,9,1
User38395,8,1,2,8,8,5,1,6,5,8
User38396,3,1,3,2,8,1,10,1,7,7
User38397,2,10,7,7,10,9,8,8,7,3
User38398,5,7,5,6,8,1,4,3,5,9
User38399,5,2,5,2,4,9,6,2,10,4
User38400,5,9,2,1,3,10,4,9,2,6
User38401,3,8,4,1,1,7,4,7,7,1
User38402,6,7,4,10,9,4,4,7,6,6
User38403,3,4,10,6,5,7,10,4,8,7
User38404,2,9,4,6,6,5,8,6,8,2
User38405,4,8,2,9,1,1,7,9,10,1
User38406,3,1,6,10,10,2,10,9,1,3
User38407,10,9,7,7,10,7,5,1,4,10
User38408,7,7,7,6,3,10,10,2,1,9
User38409,9,9,2,4,4,7,6,8,1,8
User38410,5,10,1,8,3,8,10,3,6,7
User38411,2,3,1,9,9,6,9,3,10,9
User38412,1,8,1,3,2,6,10,3,5,10
User38413,6,1,10,6,5,7,2,6,5,3
User38414,6,3,4,10,7,8,7,4,8,5
User38415,1,3,8,2,8,9,9,3,1,9
User38416,5,3,3,10,2,9,10,3,6,3
User38417,10,1,1,7,6,2,10,3,5,4
User38418,5,2,2,10,5,5,2,3,8,2
User38419,7,10,1,8,7,7,10,9,8,9
User38420,1,7,2,9,1,9,3,10,6,3
User38421,6,4,3,8,3,1,8,6,9,5
User38422,2,7,2,4,6,10,3,2,4,8
User38423,2,4,10,5,5,6,8,5,7,7
User38424,2,7,5,9,5,9,8,9,7,2
User38425,2,6,4,1,7,10,10,5,5,8
User38426,1,9,3,1,5,5,3,2,4,6
User38427,8,5,5,10,3,3,8,8,1,9
User38428,10,9,2,5,2,10,6,9,3,10
User38429,3,2,2,1,5,4,6,6,8,1
User38430,10,6,1,6,7,1,9,6,2,5
User38431,3,10,10,5,6,2,8,5,4,6
User38432,10,4,9,8,5,10,7,9,6,5
User38433,2,1,7,1,1,7,5,2,5,9
User38434,1,3,7,4,10,6,5,10,5,1
User38435,9,3,8,5,3,4,10,4,1,3
User38436,2,3,10,5,9,4,1,4,10,9
User38437,9,7,7,7,7,8,6,10,6,5
User38438,5,4,2,10,2,4,4,8,6,8
User38439,9,3,5,5,5,1,2,4,9,3
User38440,8,6,2,10,10,9,2,4,6,10
User38441,1,6,8,8,10,4,5,4,5,2
User38442,10,2,2,9,7,5,9,7,6,4
User38443,6,9,9,4,10,6,3,1,10,10
User38444,1,6,4,8,9,5,3,6,5,2
User38445,2,6,7,6,10,10,7,1,7,1
User38446,4,2,4,3,7,7,9,2,5,4
User38447,5,4,5,10,2,4,7,5,10,9
User38448,8,2,6,10,5,10,4,5,7,3
User38449,6,6,4,9,10,9,8,5,7,3
User38450,1,10,4,7,2,9,8,1,9,10
User38451,7,1,5,3,3,6,5,8,7,2
User38452,2,3,8,4,8,9,10,7,10,3
User38453,3,8,8,7,3,1,7,1,1,6
User38454,6,3,5,4,4,5,2,5,4,10
User38455,6,1,7,7,5,4,8,5,4,10
User38456,4,9,8,7,3,6,9,1,6,2
User38457,4,3,2,9,7,6,3,7,3,10
User38458,8,9,6,2,8,7,1,3,5,7
User38459,8,1,10,6,4,7,2,8,1,9
User38460,9,4,3,6,3,6,8,1,5,8
User38461,5,1,10,1,10,6,3,9,5,10
User38462,7,1,9,1,3,2,10,7,6,7
User38463,1,7,1,5,9,3,5,5,6,3
User38464,10,10,8,6,9,1,1,10,6,2
User38465,7,10,5,5,1,2,8,9,2,3
User38466,2,3,10,2,8,6,6,2,10,4
User38467,5,8,10,1,5,9,3,6,7,1
User38468,8,1,8,7,5,1,6,6,8,4
User38469,10,7,8,3,6,5,3,1,5,4
User38470,3,3,6,2,10,6,8,7,2,7
User38471,10,8,8,10,9,3,5,4,7,1
User38472,5,2,3,3,1,1,8,6,1,2
User38473,10,4,3,8,10,6,5,7,1,5
User38474,7,7,5,3,1,8,5,6,9,4
User38475,8,3,2,6,8,4,3,6,6,9
User38476,7,2,8,1,8,7,5,2,1,2
User38477,6,3,4,9,10,2,8,4,5,9
User38478,5,1,4,7,3,5,1,4,1,7
User38479,9,5,8,10,4,7,9,1,3,4
User38480,8,9,2,5,9,4,7,6,9,10
User38481,1,1,3,2,8,6,6,6,3,3
User38482,6,7,5,8,7,1,9,1,7,10
User38483,6,4,9,10,5,7,5,2,9,10
User38484,1,6,3,9,5,10,3,1,8,2
User38485,10,2,7,3,7,9,10,6,2,8
User38486,10,7,10,7,3,9,6,4,5,8
User38487,9,4,5,10,7,10,9,5,1,3
User38488,3,9,1,6,5,9,4,5,5,8
User38489,9,5,3,5,3,9,8,4,6,2
User38490,8,10,5,4,8,4,2,5,1,5
User38491,7,7,7,6,9,8,5,2,3,7
User38492,10,6,9,4,6,5,9,4,5,3
User38493,10,3,1,2,8,10,9,8,3,10
User38494,4,9,4,3,7,1,8,8,5,9
User38495,9,2,8,10,10,6,9,10,6,6
User38496,2,5,10,2,4,5,8,8,1,4
User38497,7,5,2,7,6,4,7,1,6,3
User38498,2,8,7,9,9,7,6,7,4,8
User38499,10,2,8,5,8,7,3,5,3,9
User38500,5,9,10,1,7,6,2,1,10,9
User38501,5,6,3,3,7,8,5,9,4,3
User38502,7,7,4,4,3,5,9,3,8,10
User38503,9,2,10,6,7,3,2,6,3,9
User38504,9,8,5,3,6,8,2,3,1,4
User38505,1,9,5,4,1,4,6,1,7,10
User38506,8,4,4,3,10,9,9,7,6,5
User38507,3,6,3,9,7,7,10,10,7,5
User38508,10,6,1,3,4,1,1,1,7,2
User38509,3,7,6,6,3,9,9,3,3,6
User38510,1,9,5,7,1,9,6,9,8,3
User38511,5,6,7,2,8,7,5,2,7,6
User38512,9,4,4,6,1,3,6,1,3,3
User38513,8,6,9,10,9,5,2,8,8,2
User38514,7,9,3,1,9,6,4,9,7,1
User38515,10,8,4,2,9,6,4,4,9,9
User38516,5,2,4,2,7,6,3,10,6,7
User38517,6,2,9,9,4,2,4,7,5,10
User38518,10,7,9,1,6,10,7,5,5,9
User38519,5,8,4,2,5,7,1,3,5,8
User38520,1,4,10,9,9,5,5,5,8,6
User38521,10,8,1,4,2,1,6,8,10,8
User38522,9,2,7,6,10,8,10,9,7,5
User38523,1,10,5,3,6,1,7,6,2,10
User38524,6,2,8,3,4,7,8,10,4,1
User38525,3,3,5,8,2,9,6,1,8,2
User38526,9,4,10,3,1,5,4,3,1,6
User38527,3,9,9,3,5,7,2,3,1,3
User38528,4,9,3,9,8,2,8,8,6,4
User38529,1,10,3,1,5,2,10,1,2,10
User38530,9,8,9,4,1,4,7,3,10,7
User38531,9,9,6,9,9,3,6,8,4,8
User38532,2,9,7,2,8,3,3,7,1,5
User38533,6,8,6,3,7,9,7,9,7,4
User38534,6,2,3,5,3,2,5,5,1,9
User38535,3,3,7,10,1,2,10,2,2,5
User38536,4,9,10,1,10,5,9,8,2,4
User38537,6,9,4,2,6,8,6,4,10,1
User38538,6,7,1,2,5,10,8,6,8,9
User38539,2,7,2,5,9,8,2,9,3,7
User38540,6,4,5,9,9,2,8,2,7,10
User38541,5,3,10,5,1,8,10,5,1,5
User38542,5,2,5,9,10,10,6,7,6,8
User38543,10,9,8,8,8,8,9,3,5,1
User38544,1,9,9,1,8,10,5,10,2,10
User38545,9,8,10,1,7,3,9,9,3,1
User38546,3,10,2,1,2,2,7,4,6,1
User38547,2,1,9,2,5,6,6,2,1,5
User38548,7,6,2,6,5,5,10,2,7,4
User38549,5,2,5,7,2,10,9,10,10,4
User38550,1,8,3,4,10,2,8,6,9,5
User38551,4,9,10,10,9,7,8,2,2,1
User38552,9,1,3,1,10,4,8,10,10,3
User38553,8,2,1,5,4,7,2,8,9,4
User38554,3,4,5,4,6,3,1,9,7,1
User38555,7,8,9,2,1,6,2,5,9,1
User38556,3,2,1,3,2,7,6,1,4,1
User38557,10,6,1,6,6,8,10,9,7,6
User38558,10,1,3,2,9,1,8,6,5,2
User38559,3,1,3,2,5,10,10,1,3,5
User38560,7,4,4,1,6,8,9,2,2,1
User38561,5,10,2,8,9,1,2,1,8,6
User38562,9,5,7,3,4,2,4,8,5,5
User38563,7,10,1,9,1,1,3,8,2,7
User38564,5,3,10,5,6,2,10,9,9,10
User38565,3,4,1,3,8,9,4,3,1,2
User38566,5,8,6,2,7,3,7,1,3,8
User38567,10,9,6,1,2,8,1,3,4,6
User38568,9,5,4,10,10,1,5,6,5,6
User38569,2,9,7,2,8,7,1,10,10,6
User38570,8,3,4,1,10,3,3,1,8,10
User38571,6,4,4,7,9,2,8,3,7,4
User38572,4,1,8,9,4,8,7,5,9,6
User38573,3,9,5,2,4,2,10,8,9,2
User38574,3,9,4,6,2,3,6,2,9,5
User38575,6,3,2,1,8,9,9,10,2,5
User38576,8,8,2,10,7,10,2,1,1,2
User38577,7,3,4,2,10,1,4,5,7,4
User38578,9,6,4,10,5,1,4,2,1,1
User38579,6,10,10,4,10,3,7,4,7,3
User38580,3,1,4,5,8,1,7,2,5,4
User38581,9,9,10,8,9,5,3,7,3,9
User38582,5,7,5,7,8,2,7,5,4,10
User38583,9,4,7,10,3,2,9,9,1,1
User38584,9,5,10,5,8,2,9,6,10,8
User38585,9,9,3,1,10,8,5,9,6,6
User38586,9,2,3,1,4,4,6,6,6,3
User38587,4,9,7,3,2,6,2,6,8,6
User38588,3,6,2,7,4,7,1,2,5,4
User38589,8,7,6,1,2,2,10,9,10,10
User38590,6,7,5,8,10,8,8,5,1,6
User38591,3,8,10,10,7,3,8,9,10,4
User38592,6,8,1,2,1,6,5,8,4,8
User38593,5,10,7,2,6,5,5,4,2,2
User38594,4,2,2,8,2,7,9,6,3,5
User38595,3,5,7,8,4,9,7,9,2,8
User38596,3,10,6,10,5,9,7,5,2,7
User38597,6,9,8,3,9,9,8,9,5,5
User38598,9,2,7,1,8,5,8,1,3,1
User38599,1,2,6,8,6,2,5,9,4,9
User38600,8,9,4,5,10,7,8,7,5,8
User38601,9,7,8,1,1,8,3,6,5,4
User38602,4,1,3,9,9,8,3,3,10,1
User38603,3,4,2,1,5,9,2,6,8,4
User38604,1,4,4,5,5,4,5,8,1,3
User38605,7,2,1,2,10,10,1,6,8,5
User38606,2,9,7,9,1,10,7,3,5,1
User38607,8,7,9,1,5,7,7,3,4,1
User38608,3,4,10,6,6,3,7,1,9,7
User38609,3,6,10,4,6,5,1,1,3,1
User38610,4,8,8,8,9,5,9,4,7,2
User38611,9,1,1,6,5,4,6,3,3,8
User38612,4,1,1,7,3,6,10,8,3,2
User38613,8,4,2,8,9,9,5,4,7,3
User38614,5,6,6,6,6,10,8,6,9,5
User38615,3,5,8,6,5,10,10,2,5,9
User38616,2,6,3,6,8,10,4,10,10,9
User38617,8,4,8,6,6,7,9,1,5,1
User38618,7,5,7,8,10,7,4,2,7,5
User38619,4,5,4,7,8,8,4,10,3,8
User38620,3,2,3,4,7,7,8,2,1,10
User38621,2,10,10,8,6,10,7,8,2,2
User38622,6,2,5,2,1,5,10,1,10,5
User38623,5,1,8,3,10,3,8,5,4,9
User38624,6,3,2,5,10,6,8,4,7,2
User38625,4,9,9,2,1,6,10,4,6,5
User38626,6,9,6,2,3,10,4,5,9,1
User38627,1,7,9,2,10,7,1,1,2,4
User38628,3,10,2,2,7,5,7,8,7,8
User38629,1,10,9,9,9,2,3,2,10,2
User38630,10,10,1,8,8,1,2,7,1,10
User38631,2,8,10,2,9,10,6,8,9,9
User38632,1,1,3,6,7,6,1,3,6,10
User38633,9,8,5,9,6,10,5,2,8,3
User38634,6,6,5,1,1,8,10,5,10,1
User38635,9,9,9,3,3,8,5,7,1,8
User38636,8,6,9,2,10,3,4,2,10,7
User38637,5,4,10,2,4,2,7,4,4,7
User38638,3,7,3,8,4,7,10,9,7,6
User38639,10,9,8,4,3,5,5,7,4,3
User38640,4,2,2,2,6,8,8,10,8,3
User38641,9,5,3,4,4,5,9,10,5,4
User38642,10,5,10,6,9,10,8,9,1,2
User38643,4,3,7,8,10,3,1,5,2,2
